온통청년 정책번호,정책명,소관기관,지역,분야,신청상태,기본계획 과제번호,보조금24 서비스ID,보조금24 연결 방식,이어지는 세부사업 코드,이어지는 세부사업명,연결 예산현액(억 원),같은 사업의 다른 등록
20260406005400212410,재직청년 복지포인트,인천광역시 청년정책담당관,인천,취업·일경험,마감,2차 1-2-4,,,,,,
20260326005400212302,저소득층 기저귀 조제분유 지원사업,전북특별자치도 익산시,전북,금융·생활안정,진행중,2차 4-12-44,WII000000500,이름 대조(신뢰도 중간),,,,
20250715005400211263,전국 청년 페스티벌 개최,청년정책관,중앙,문화·건강,마감,1차 4-16-42,,,,,,
20250403005400210687,전국민 마음투자 지원사업,보건복지부,중앙,문화·건강,마감,1차 4-15-39,135200005045,이름 대조(신뢰도 중간),,,,
20250710005400211181,전남 청년 근속장려금,전남광주통합특별시,전남,취업·일경험,마감,1차 1-1-3,,,64600002010303F5 | 481000020173000C | 4840000201630012 | 483000020193015C | 494000020103055C | 49300002016300FF | 490000020263000B | 4880000201030334,청년 근속장려금 지원 (전남) | 전남 청년 근속장려금 지원사업 | 전남 청년 근속장려금 지원사업 | 전남 청년근속장려금 지원(보조) | 전남 청년 근속장려금 지원 | 전남 청년 근속장려금 지원사업 | 청년 근속장려금 지원 | 청년 근속장려금 지원,47.37,
20251124005400211937,전남 청년 희망 일자리 지원사업,전남광주통합특별시 인구청년이민국 청년희망과,전남,취업·일경험,마감,1차 1-1-1,,,646000020243021A | 4930000202430189 | 4970000202530007 | 4840000202530038 | 4980000202430118 | 49500002024300D2 | 5010000202430189 | 4910000202530156,전남 청년 희망 일자리 지원사업 (전남) | 전남 청년 희망일자리 지원사업 | 전남 청년 희망 일자리 | 전남 청년 희망일자리사업 | 전남 청년 희망 일자리 지원사업 | 전남 청년 희망 일자리 지원사업 | 전남청년희망일자리(보조) | 전남 청년 희망 일자리 지원사업(시비),9.84,
20251219005400212036,전남 콘텐츠기업지원센터 운영,전남광주통합특별시,전남,교육·역량,마감,1차 3-9-21,,,,,,
20260729005400213313,전남광주 기후에너지 JOB 스쿨 참가자 모집,전남광주통합특별시,전남,취업·일경험,마감,2차 1-2-5,,,,,,
20260728005400213311,전남광주 청년 문화복지카드,전남광주통합특별시,전남,문화·건강,마감,2차 4-14-51,646000000202,이름 대조(신뢰도 높음),,,,
20250516005400210831,전남청년 문화복지카드,전남광주통합특별시,전남,문화·건강,마감,1차 4-16-42,646000000202,이름 대조(신뢰도 높음),482000020223013C | 48100002022300B5 | 480000020223005F | 4840000202330050 | 495000020243006D | 48300002022300DD | 490000020263000C | 49700002022300B1,전남청년 문화복지카드 지원사업 | 전남청년 문화복지카드 사업 | 전남청년 문화복지카드 | 전남청년 문화복지카드 지원사업 | 전남청년 문화복지카드 지원사업 | 청년 문화복지 카드 지원 | 전남 청년 문화복지카드 지원 | 전남청년 문화복지 카드,210.4,
20250304005400210585,전남학숙 운영,전남광주통합특별시,전남,주거,마감,1차 2-5-11,,,,,,
20251219005400212035,전남형 만원주택,전남광주통합특별시,전남,주거,마감,1차 2-5-10,,,,,,
20250119005400210341,전남형 청년공동체 활성화 사업,전남광주통합특별시,전남,참여·권리,마감,1차 5-19-50,,,6460000202330095 | 48200002023303B7 | 4970000202330193 | 4830000202330219 | 4810000202330331 | 494000020223017A | 4950000202430069 | 49300002022301E5,전남형 청년공동체 활성화 지원 (전남) | 전남형 청년공동체 활성화사업 | 전남형 청년공동체 활성화 | 전남형 청년공동체 활성화 사업 | 전남형 청년공동체 활성화 사업 | 전남형 청년공동체 활성화 사업 | 전남형 청년공동체 활성화 사업 | 전남형 청년공동체 활성화 사업,6.63,
20251124005400211941,전남형 청년마을 조성사업,전남광주통합특별시 인구청년이민국 청년희망과,전남,정책기반,마감,1차 5-18-48,,,48100002024301DA | 483000020253012A | 4890000202330214 | 498000020253010B | 4940000202330288 | 493000020253006C,전남형 청년마을 조성사업 | 전남형 청년마을 조성사업 | 전남형 청년마을 조성사업 | 전남형 청년마을 조성사업 | 전남형 청년마을 조성사업 | 해남형 청년마을 조성,4.82,
20260504005400213012,전남형 청년창업사관학교,전남광주통합특별시 경제실 일자리투자유치국 중소벤처기업과,전남,창업·농어업,마감,2차 1-4-12,,,,,,
20250720005400211468,전라남도 청년의 목소리 운영,전남광주통합특별시,전남,참여·권리,마감,1차 5-17-45,,,,,,
20250304005400210588,전라남도 해외유학생 지원,전남광주통합특별시,중앙,교육·역량,마감,1차 3-9-21,,,,,,
20250110005400210162,전북 군복무 청년 상해보험 가입 지원,전북특별자치도,전북,문화·건강,마감,1차 4-15-39,,,464000020233057E | 4680000202330379 | 4670000202330262 | 47200002023301BC | 470000020233015C | 471000020233015E | 47800002023301D5 | 479000020233017F,군복무 청년 상해보험 가입지원(도비직접지원) | 전북특별자치도 군복무 청년 상해보험 가입지원 | 군복무 청년 상해보험 가입 지원 사업 | 전북 군복무 청년 상해보험 가입 | 군복무 청년 상해보험 가입 지원(도비직접지원사업) | 군복무 청년 상해보험 가입 지원 사업(도 직접지원) | 전북 군복무 청년 상해보험 가입 지원사업 | 전북 군복무 청년 상해보험 가입지원,2.59,
20260330005400212344,전북 청년 1인 소상공인·농어업인 출산급여 지원,전북특별자치도 완주군,전북,금융·생활안정,상시,2차 4-11-38,654000000028,이름 대조(신뢰도 높음),47210002026300B5,전북청년 1인 소상공인·농어업인 출산급여 지원사업,0.23,
20260319005400212224,전북 청년 직무인턴 운영,전북특별자치도,전북,취업·일경험,상시,2차 1-1-1,654000000024,이름 대조(신뢰도 중간),,,,
20250722005400211476,전북 청년 취업 지원 패키지,전북특별자치도,전북,취업·일경험,마감,1차 1-1-2,654000000017,이름 대조(신뢰도 높음),,,,
20250113005400210210,전북 청년마을 만들기,전북특별자치도,전북,참여·권리,마감,1차 5-19-50,,,4681000202530141 | 470000020233026F | 47400002023301EB,전북 청년마을 만들기 사업 | 전북 청년마을 만들기 사업 | 전북 청년마을 만들기,5.0,
20250716005400211320,전북대학교 계약학과 운영,장수군,전북,취업·일경험,마감,1차 3-9-22,,,,,,
20250113005400210208,전북청년 생생 아이디어 지원,전북특별자치도,전북,참여·권리,마감,1차 5-17-45,,,468100020253012E | 46710002024300E8 | 4700000202330267 | 4721000202630127,전북 청년 생생아이디어 지원사업 | 전북 청년 생생아이디어 지원사업 | 전북 청년 생생아이디어 지원사업 | 전북 청년 생생아이디어 지원사업,3.5,
20250113005400210206,전북청년 지역정착 지원사업,전북특별자치도,전북,금융·생활안정,마감,1차 4-13-32,654000000009,이름 대조(신뢰도 중간),464000020193036E | 4680000201930112 | 4670000201930156 | 4720000202030106 | 46900002019300F6 | 471000020193013D | 4700000201930180 | 4780000201930172,전북 청년지역정착 지원사업 | 전북청년 지역정착 지원사업 | 전북 청년지역정착 지원사업 | 전북청년 지역정착 지원사업 | 전북청년 지역정착 지원사업(전북형 청년수당) | 전북 청년지역정착 지원사업(보조) | 전북청년 지역정착 지원사업 | 전북 청년지역정착 지원사업,118.35,
20250113005400210211,전북청년 함께 두배적금 사업,전북특별자치도,전북,금융·생활안정,마감,1차 4-13-32,654000000016,이름 대조(신뢰도 중간),464000020233052D | 4680000202330365 | 4670000202330245 | 469000020233012A | 4720000202330211 | 470000020233011B | 4710000202330146 | 478000020233019C,전북청년 함께 두배적금 | 전북청년 함께 두배적금 | 전북청년 함께 두배적금사업 | 전북청년 함께 두배적금 | 전북청년 함께 두배적금 사업 | 전북청년 함께 두배적금 | 전북청년 함께 두배적금 사업(보조) | 전북청년 함께 두배적금,28.68,
20250114005400210216,전북특별자치도 기술창업 활성화 금융지원,전북특별자치도,전북,창업·농어업,마감,1차 1-2-5,,,,,,
20250114005400210217,전북특별자치도 기술창업 활성화 금융지원 이차보전,전북특별자치도,전북,창업·농어업,마감,1차 1-2-4,,,,,,
20260319005400212219,전북특별자치도 일자리센터 운영,전북특별자치도,전북,취업·일경험,상시,2차 1-2-4,,,,,,20250113005400210214
20250718005400211419,전북특별자치도 창업 식품기업 지원사업,농생명축산산업국,전북,창업·농어업,마감,1차 1-2-5,,,,,,
20250113005400210193,전북특별자치도 청년마음건강센터 운영,전북특별자치도,전북,문화·건강,마감,1차 4-15-39,,,,,,
20250113005400210214,전북특별자치도일자리센터 운영,전북특별자치도,전북,취업·일경험,마감,1차 1-1-1,,,,,,20260319005400212219
20250718005400211412,전북특별자치도장학숙 운영,재단법인전북특별자치도평생교육장학진흥원,전북,교육·역량,마감,1차 3-10-23,,,,,,
20250718005400211413,전북특별자치도장학숙 인재육성 장학금,재단법인전북특별자치도평생교육장학진흥원,중앙,교육·역량,마감,1차 3-10-25,,,,,,
20260331005400212354,전북형 청년취업 지원,전북특별자치도,전북,취업·일경험,상시,2차 1-1-1,645000000148,링크 기재,,,,20250113005400210213
20250113005400210213,전북형 청년취업 지원,전북특별자치도,전북,취업·일경험,마감,1차 1-1-1,645000000148,이름 대조(신뢰도 중간),46700002019300FB | 4680000201230052 | 471000020193019E | 479000020123001F | 4730000202230038 | 4740000201130054,전북형 청년취업 지원사업 | 전북형 청년취업지원사업 | 전북형 청년취업 지원사업(보조) | 전북형 청년 취업지원사업 | 전북형 청년취업 지원사업 | 전북형 청년취업 지원사업,4.26,20260331005400212354
20260331005400212352,전북형 청년친화 기업 육성,전북특별자치도,전북,취업·일경험,마감,2차 1-2-4,,,,,,20250716005400211319
20250716005400211319,전북형 청년친화 기업 육성,전북특별자치도,전북,취업·일경험,마감,1차 1-4-8,,,,,,20260331005400212352
20250113005400210207,전북형 청년활력수당,전북특별자치도,전북,금융·생활안정,마감,1차 4-13-32,654000000008,이름 대조(신뢰도 중간),464000020233052C | 467000020233024A | 4680000202330364 | 4690000202430036 | 4710000202330147 | 4700000202330118 | 47800002023301C2 | 4790000202330163,전북형 청년활력수당 | 전북형 청년활력수당 | 전북형 청년활력수당 | 전북형 청년활력수당 | 전북형 청년활력수당(보조) | 전북형 청년활력수당 | 전북형 청년활력수당 | 전북형 청년활력 수당,41.75,
20260413005400212694,전세보증금 반환보증 보증료 지원,울산광역시,울산,주거,상시,2차 3-10-32,631000000709,이름 대조(신뢰도 높음),,,,20260410005400212668 | 20250714005400111223
20260410005400212668,전세보증금 반환보증 보증료 지원,울산광역시,울산,주거,상시,2차 3-10-32,631000000709,링크 기재,,,,20260413005400212694 | 20250714005400111223
20250716005400111307,전세보증금 반환보증 보증료 지원,주택토지실,제주,주거,마감,1차 2-6-13,161300000103,이름 대조(신뢰도 중간),,,,20260421005400212799
20250714005400111223,전세보증금 반환보증 보증료 지원,국토교통부,울산,주거,마감,1차 2-6-13,631000000709,이름 대조(신뢰도 높음),,,,20260413005400212694 | 20260410005400212668
20260421005400212799,전세보증금반환보증 보증료 지원,제주특별자치도,제주,주거,상시,2차 3-10-32,,,,,,20250716005400111307
20260408005400212633,전세보증금반환보증 보증료 지원,전남광주통합특별시,광주,주거,상시,2차 3-9-30,,,,,,
20250903005400211618,전세보증금반환보증 보증료 지원,주택과,세종,주거,마감,1차 2-7-16,569000000375,링크 기재,,,,
20260914005400213412,전세사기 피해 예방 아카데미,경기도 도시주택실 토지정보과,경기,주거,상시,2차 3-10-32,,,,,,
20250715005400211239,전월세 안심계약 굿 파트너스 사업,울산광역시,울산,주거,마감,1차 2-7-16,,,,,,
20250115005400210264,전월세 안심계약 매니저 사업,부산진구,부산,주거,마감,1차 2-7-16,,,,,,
20260430005400212972,전입 1인가구 안심보안캠설치 지원,청년정책과,충남,주거,마감,2차 3-10-34,449000000534,이름 대조(신뢰도 중간),,,,
20260430005400212971,전입 1인가구 행복꾸러미 지원,청년정책과,충남,금융·생활안정,마감,2차 4-12-44,,,,,,
20250103005400210047,전입 대학생 생활안전 지원,서산시,충남,주거,마감,1차 2-6-13,453000000202,이름 대조(신뢰도 중간),,,,
20260324005400212257,전입 청년 웰컴박스 지원사업,전북특별자치도 익산시,전북,문화·건강,진행중,2차 4-14-55,,,4681000202630036,전입 청년 웰컴 박스 지원,0.36,
